customer_id,signup_date,tenure_days,plan_type,monthly_charges,total_charges,num_support_tickets,avg_response_time_hrs,login_frequency,feature_usage_score,contract_type,payment_method,region,age,gender,num_products,has_partner,has_dependents,online_security,tech_support,churned_30d
CUST-03471,2024-08-15,501,Enterprise,194.76,3315.06,2,0.5,13.2,2.1,Month-to-month,Bank transfer,Europe,34.0,Female,3,1,0,No internet,No internet,0
CUST-00120,2022-10-27,1184,Enterprise,190.28,7538.61,5,0.5,4.6,35.6,One year,Electronic check,Europe,38.0,Male,3,1,1,No,No,1
CUST-05654,2021-05-15,1725,Premium,104.51,6050.6,3,0.7,6.6,5.6,Two year,Electronic check,Europe,51.0,Prefer not to say,4,0,1,,No,0
CUST-05266,2025-06-10,180,Basic,44.03,451.77,4,27.3,17.2,20.0,Month-to-month,Credit card,Europe,58.0,Male,1,1,0,No,No,0
CUST-08184,2024-02-18,687,Standard,55.97,1290.0,4,9.2,18.7,10.5,Month-to-month,Credit card,Asia Pacific,49.0,Male,2,1,1,Yes,No,1
CUST-00034,2024-04-21,588,Basic,14.1,297.66,3,12.5,10.7,37.9,Month-to-month,Electronic check,Asia Pacific,36.0,Female,1,0,0,,No,0
CUST-08123,2023-10-01,835,Basic,47.48,1316.34,2,8.9,18.7,25.6,Month-to-month,Electronic check,Middle East,35.0,Male,3,1,0,No,Yes,1
CUST-03321,2023-04-11,1001,Premium,98.18,3403.08,6,11.3,21.6,14.5,One year,Mailed check,North America,33.0,Male,4,1,1,No internet,No,1
CUST-01544,2024-11-22,391,Enterprise,199.07,2560.97,6,23.9,7.5,21.6,Month-to-month,Mailed check,Europe,26.0,Female,2,0,0,No internet,No,1
CUST-05426,2023-05-26,970,Standard,73.15,2393.82,1,10.1,3.9,28.3,Month-to-month,Credit card,Asia Pacific,32.0,Female,1,1,0,No internet,No,0
CUST-05508,2023-10-26,722,Enterprise,208.6,5087.63,3,3.5,5.1,38.9,Two year,Credit card,North America,59.0,Male,2,1,0,No,Yes,0
CUST-07114,2023-09-14,811,Standard,63.27,1763.78,1,3.0,15.0,33.5,One year,Credit card,North America,31.0,Female,1,1,0,No,No,0
CUST-07476,2025-09-09,165,Premium,95.98,402.12,4,9.6,8.3,24.6,Month-to-month,Electronic check,North America,24.0,Female,5,0,0,No internet,No,1
CUST-04195,2022-12-15,1041,Basic,20.99,602.59,3,28.9,2.2,68.2,One year,Electronic check,Asia Pacific,34.0,Male,2,0,1,No,Yes,1
CUST-01319,2025-07-26,140,Basic,19.23,0.0,2,0.5,,45.2,Two year,Credit card,North America,46.0,Female,1,1,0,No,,0
CUST-00305,2024-01-10,721,Premium,105.89,2683.85,5,20.4,22.9,16.4,One year,Electronic check,North America,39.0,Female,1,0,0,No,No,1
CUST-06793,2024-02-08,719,Basic,18.83,343.1,6,2.4,20.2,6.2,Month-to-month,Bank transfer,North America,42.0,Female,1,0,0,No internet,No internet,1
CUST-09702,2022-11-18,1153,Standard,49.92,2039.43,2,4.8,5.1,39.5,Two year,Bank transfer,North America,25.0,Female,2,0,0,No internet,No,0
CUST-07293,2021-11-26,1478,Standard,83.05,3929.8,4,16.0,1.8,42.0,Two year,Credit card,Europe,30.0,Male,2,1,1,No internet,Yes,0
CUST-00032,2022-03-28,1430,Basic,21.5,1088.73,2,22.4,1.2,7.5,Month-to-month,Bank transfer,North America,25.0,Female,1,1,0,No,Yes,1
CUST-05707,2024-11-11,445,Basic,15.2,345.57,2,16.3,5.6,19.8,Two year,Electronic check,Europe,,Female,2,0,0,Yes,No,0
CUST-03060,2022-11-20,1126,Premium,98.74,3775.39,0,11.9,3.3,43.7,One year,Electronic check,Europe,47.0,Male,3,1,0,No internet,No,0
CUST-00030,2024-01-22,701,Premium,107.77,2565.94,3,17.7,3.2,50.5,One year,Electronic check,Middle East,38.0,Non-binary,4,1,0,No,No internet,1
CUST-06150,2022-12-03,1132,Basic,34.72,1353.54,3,10.2,11.0,18.4,One year,Credit card,Middle East,55.0,Non-binary,2,1,0,No,No,0
CUST-02964,2025-12-06,1,Standard,73.07,0.0,6,,13.2,15.9,Month-to-month,Electronic check,North America,25.0,Male,2,0,0,No,No,1
CUST-01370,2022-02-21,1383,Standard,68.21,3115.43,4,14.9,18.8,12.2,Month-to-month,Credit card,North America,54.0,Female,2,0,1,No,Yes,1
CUST-03596,2022-10-15,1208,Standard,60.15,2233.33,2,20.2,2.1,26.2,Month-to-month,Electronic check,Latin America,45.0,Male,3,0,0,Yes,No,1
CUST-00107,2021-12-17,1532,Standard,68.79,3564.58,4,,8.1,26.0,Month-to-month,Electronic check,Asia Pacific,32.0,Female,3,0,0,No,No,1
CUST-09458,2021-11-12,1512,Basic,51.81,2587.7,3,7.1,0.8,44.5,Month-to-month,Credit card,Latin America,39.0,Male,4,0,0,No,Yes,1
CUST-01348,2025-05-02,272,Basic,22.21,180.77,2,6.0,10.4,24.5,Month-to-month,Mailed check,North America,57.0,Male,3,1,0,No,Yes,0
CUST-01069,2021-01-21,1791,Enterprise,179.61,10710.5,3,8.6,11.2,32.0,Two year,Bank transfer,Asia Pacific,53.0,Male,1,0,0,No,No,0
CUST-00765,2025-04-27,283,Basic,34.37,271.82,4,8.2,10.2,19.0,One year,Credit card,North America,,Male,3,0,1,No,Yes,1
CUST-03669,2024-11-25,397,Basic,35.71,447.56,8,8.1,28.4,62.2,Month-to-month,Credit card,North America,46.0,Male,3,0,1,No,Yes,1
CUST-01356,2024-01-17,637,Basic,30.49,691.99,2,25.8,6.7,28.5,Two year,Credit card,North America,61.0,Male,2,1,1,No,No,0
CUST-09376,2022-03-22,1350,Standard,57.43,2762.5,4,25.6,5.8,29.9,Month-to-month,Bank transfer,Latin America,54.0,Female,1,1,0,No,Yes,1
CUST-04054,2022-02-16,1420,Standard,59.82,2866.06,1,35.7,,31.9,One year,Mailed check,North America,25.0,Female,4,0,0,No internet,No,0
CUST-05406,2024-02-09,692,Premium,100.08,2285.19,0,0.6,23.5,19.1,One year,Mailed check,North America,21.0,Male,1,0,0,Yes,No internet,1
CUST-06011,2024-08-25,492,Premium,110.02,1693.34,1,1.7,4.6,55.2,Two year,Electronic check,Europe,43.0,Female,2,0,1,No,No,0
CUST-00736,2025-07-10,189,Standard,58.92,100.14,1,2.7,8.4,4.5,One year,Credit card,North America,36.0,Male,3,1,0,Yes,No,0
CUST-05045,2024-02-13,712,Premium,103.32,2554.84,1,17.6,1.5,11.7,Month-to-month,Electronic check,Europe,40.0,Non-binary,1,1,1,No,No,0
CUST-04342,2023-10-11,818,Premium,111.7,3005.31,2,11.8,7.2,29.2,One year,Mailed check,Europe,48.0,Non-binary,2,0,1,No,No,0
CUST-05036,2024-10-18,511,Premium,109.48,1880.72,4,4.5,32.1,17.6,One year,Electronic check,Europe,37.0,Female,2,0,0,No internet,No,1
CUST-02426,2024-05-23,603,Standard,55.35,1098.6,5,16.0,5.8,23.1,Month-to-month,Mailed check,Europe,58.0,Male,3,1,0,No,No,1
CUST-00569,2021-11-13,1453,Basic,30.39,1532.95,3,20.8,1.9,11.1,One year,Bank transfer,Europe,29.0,Female,1,1,1,No internet,Yes,0
CUST-05203,2024-12-05,396,Basic,40.71,675.4,1,16.3,5.2,58.9,Month-to-month,Mailed check,Asia Pacific,19.0,Male,4,0,1,No,Yes,0
CUST-05456,2022-01-14,1489,Standard,45.77,2330.18,3,0.5,5.5,11.1,Two year,Bank transfer,Asia Pacific,44.0,Male,3,1,0,Yes,No internet,0
CUST-04211,2022-12-04,1116,Basic,18.36,704.99,1,8.5,10.2,17.0,Month-to-month,Credit card,Europe,60.0,Female,4,0,0,Yes,No,0
CUST-06903,2024-08-15,516,Standard,57.44,941.94,3,8.4,46.5,15.5,Month-to-month,Bank transfer,Europe,34.0,Female,1,1,0,Yes,Yes,1
CUST-05024,2022-03-17,1338,Basic,21.6,1007.06,2,27.3,4.2,56.0,Month-to-month,Bank transfer,North America,41.0,Female,4,1,0,No,Yes,0
CUST-01108,2023-07-19,865,Enterprise,183.64,5248.1,4,4.5,12.8,77.5,Month-to-month,Electronic check,Latin America,26.0,Non-binary,3,1,0,No,No,1
CUST-03498,2021-01-08,1817,Premium,92.08,5677.7,4,3.8,26.7,35.0,Month-to-month,Mailed check,Europe,27.0,Non-binary,2,0,1,No,Yes,1
CUST-04641,2024-06-15,589,Basic,26.77,502.67,2,5.9,21.5,14.8,Two year,Credit card,North America,46.0,Female,1,0,0,No,No,0
CUST-03382,2024-12-08,424,Premium,101.4,1222.84,2,3.9,,,Month-to-month,Credit card,North America,43.0,Non-binary,1,0,1,Yes,No,1
CUST-01661,2025-02-08,366,Basic,,519.36,5,58.5,5.0,13.5,Month-to-month,Credit card,North America,54.0,Male,2,0,0,No internet,No internet,1
CUST-03721,2024-03-12,689,Basic,39.23,922.63,2,12.3,23.3,3.4,Month-to-month,Credit card,North America,38.0,Female,2,1,1,No,Yes,0
CUST-09725,2022-01-04,1435,Standard,65.55,3037.51,0,4.0,7.0,8.2,Month-to-month,Bank transfer,Europe,20.0,Male,2,0,0,Yes,No,1
CUST-09055,2024-03-03,616,Basic,25.69,431.94,2,0.5,13.8,29.4,Two year,Credit card,Latin America,41.0,Male,3,0,1,No,Yes,0
CUST-02755,2021-06-29,1644,Basic,37.8,2049.18,6,25.7,53.7,35.9,Month-to-month,Electronic check,Europe,41.0,Female,3,1,0,Yes,No,1
CUST-07883,2022-07-06,1313,Standard,44.4,1944.6,1,0.6,14.6,22.3,One year,Electronic check,North America,42.0,Male,4,0,0,No internet,No internet,0
CUST-09991,2024-05-03,651,Basic,32.0,658.05,4,24.8,9.1,11.7,Month-to-month,Credit card,North America,45.0,Female,4,1,1,No,No,1
CUST-05482,2024-01-14,731,Premium,102.65,2585.88,4,3.7,16.1,49.4,Month-to-month,Bank transfer,Europe,46.0,Male,3,0,1,No,No,0
CUST-03461,2023-08-25,910,Enterprise,206.14,6082.06,2,3.1,29.2,38.0,Month-to-month,Credit card,Middle East,41.0,Female,3,1,1,No,No internet,0
CUST-06253,2021-06-03,1752,Standard,52.17,3089.75,3,4.7,,16.4,Month-to-month,Credit card,North America,50.0,Male,1,0,1,No,No internet,0
CUST-08267,2021-03-19,1774,Basic,25.25,1454.97,1,,21.0,16.3,Month-to-month,Credit card,North America,42.0,Female,3,0,0,No,No internet,0
CUST-04897,2023-01-26,1020,Premium,106.08,3547.82,5,22.6,7.8,26.1,One year,Bank transfer,Latin America,18.0,Male,1,1,0,No,Yes,0
CUST-02146,2024-11-13,458,Basic,22.33,185.63,7,2.6,4.8,28.5,Month-to-month,Bank transfer,Latin America,34.0,Male,1,1,0,Yes,Yes,1
CUST-03062,2025-08-24,120,Basic,25.0,39.5,2,5.9,7.0,32.9,Two year,Bank transfer,Europe,,Male,1,1,0,No,Yes,0
CUST-03111,2024-03-18,619,Basic,21.72,317.92,2,9.0,7.2,31.8,Two year,Electronic check,North America,21.0,Female,3,1,1,No,,0
CUST-03147,2022-12-03,1103,Standard,54.88,2115.71,6,2.1,1.1,26.6,One year,Mailed check,Europe,31.0,Female,1,0,0,Yes,No,1
CUST-03442,2022-09-24,1176,Basic,33.49,1266.04,3,39.8,1.9,52.8,Month-to-month,Credit card,Latin America,37.0,Non-binary,1,1,0,Yes,Yes,0
CUST-03602,2023-02-10,1034,Basic,44.41,1532.68,2,5.4,3.4,34.9,One year,Mailed check,North America,59.0,Female,4,1,0,Yes,No,0
CUST-04036,2024-06-24,584,Standard,70.26,1369.84,1,25.3,2.7,43.4,One year,Bank transfer,North America,33.0,Male,2,0,0,Yes,No internet,0
CUST-02111,2022-04-17,1338,Standard,52.35,2386.04,3,6.9,2.8,7.6,Month-to-month,Bank transfer,Europe,41.0,Female,3,1,0,No,No internet,0
CUST-06106,2021-07-27,1650,Standard,63.94,3489.61,3,41.7,6.4,25.5,Month-to-month,Electronic check,North America,52.0,Prefer not to say,1,1,0,Yes,Yes,0
CUST-07939,2025-04-28,292,Basic,26.92,202.7,4,0.5,9.0,29.6,One year,Electronic check,Latin America,18.0,Female,2,0,0,No,No,1
CUST-05472,2021-05-07,1711,Premium,100.1,5912.23,0,10.0,2.8,56.0,Two year,Credit card,North America,47.0,Male,1,1,1,No,No,0
CUST-04864,2022-10-22,1126,Standard,53.7,1901.34,3,10.3,2.5,19.7,Month-to-month,Credit card,Asia Pacific,20.0,Prefer not to say,1,1,0,No,No internet,1
CUST-03510,2022-04-16,1339,Standard,57.29,2581.94,2,5.4,3.6,9.4,Two year,Electronic check,North America,46.0,Female,2,0,1,Yes,Yes,0
CUST-02222,2022-07-17,1244,Enterprise,200.48,8411.09,4,24.9,3.6,18.9,Month-to-month,Bank transfer,Europe,23.0,Male,2,1,0,No,No,1
CUST-08389,2024-06-15,547,Enterprise,202.44,3646.66,8,0.5,4.3,48.4,Month-to-month,Credit card,Asia Pacific,27.0,Male,2,0,0,,Yes,1
CUST-05919,2021-04-29,1727,Premium,109.64,6407.35,0,7.3,11.0,44.2,Month-to-month,Mailed check,North America,47.0,Male,2,0,0,No,No,0
CUST-06891,2022-11-11,1177,Premium,84.98,3333.47,4,2.6,3.6,16.3,Two year,Bank transfer,North America,27.0,Male,4,0,1,No,Yes,1
CUST-00294,2021-05-19,1713,Basic,18.11,1093.19,3,1.1,6.0,25.7,One year,Mailed check,North America,22.0,Female,2,1,1,Yes,No internet,0
CUST-01209,2021-05-04,1660,Standard,50.44,2767.65,2,11.8,6.7,12.0,Two year,Credit card,Europe,54.0,Male,2,0,1,No,No,0
CUST-08238,2021-01-01,1796,Enterprise,190.65,11538.46,3,26.4,4.7,46.5,Month-to-month,Mailed check,North America,43.0,Female,1,0,0,Yes,No,1
CUST-07663,2024-07-17,512,Basic,18.77,152.43,6,25.9,11.7,23.8,One year,Credit card,Middle East,43.0,Female,1,0,0,Yes,No,0
CUST-08605,2021-05-19,1706,Standard,54.52,3144.4,4,6.3,7.5,12.4,Two year,Mailed check,Asia Pacific,18.0,Non-binary,2,0,0,No internet,Yes,0
CUST-03425,2023-09-29,771,Premium,93.87,2477.73,1,15.8,4.2,48.3,Month-to-month,Credit card,Latin America,27.0,Female,2,1,0,Yes,,0
CUST-04681,2023-11-10,776,Standard,45.16,1207.06,0,10.1,7.9,40.8,One year,Credit card,Asia Pacific,32.0,Male,1,0,0,No internet,No,0
CUST-00501,2024-05-23,615,Standard,69.26,1398.86,8,2.7,5.3,28.4,Month-to-month,Electronic check,Europe,,Male,3,0,0,No,No,1
CUST-00624,2023-03-30,1048,Basic,40.04,1436.88,2,10.4,7.6,19.7,Two year,Bank transfer,Latin America,28.0,Male,3,0,0,Yes,Yes,0
CUST-08362,2022-11-20,1145,Premium,88.44,3391.22,4,2.8,6.1,46.3,Two year,Electronic check,Europe,24.0,Male,4,0,1,No internet,No internet,0
CUST-00762,2021-01-12,1818,Basic,14.71,997.5,2,2.7,8.8,26.2,Month-to-month,Mailed check,Latin America,30.0,Male,2,1,0,No,No,0
CUST-09605,2022-07-30,1276,Standard,46.68,2035.15,1,14.9,3.5,42.0,Month-to-month,Bank transfer,Asia Pacific,47.0,Male,2,1,0,No,No,0
CUST-04375,2024-03-18,683,Basic,17.93,359.35,3,8.6,5.3,15.5,One year,Bank transfer,Middle East,45.0,Male,3,1,0,No,No,0
CUST-02125,2023-07-31,885,Standard,52.08,1510.66,8,0.5,2.9,41.3,Month-to-month,Electronic check,Latin America,43.0,Male,1,1,1,No,No,1
CUST-03434,2023-05-01,973,Basic,32.03,1127.34,2,30.7,5.1,41.1,Month-to-month,Bank transfer,North America,38.0,Male,3,0,0,No internet,No,0
CUST-08091,2023-10-16,776,Premium,109.92,2796.73,2,8.5,29.9,51.7,Month-to-month,Bank transfer,Asia Pacific,50.0,Prefer not to say,2,0,0,No internet,No,0
CUST-04535,2025-04-11,287,Standard,44.71,717.48,1,16.2,3.9,34.0,One year,Credit card,North America,49.0,Male,1,0,1,No,No internet,0
CUST-08829,2025-02-04,346,Basic,33.88,455.22,3,21.7,8.0,4.2,Month-to-month,Bank transfer,Europe,32.0,Male,3,0,0,No internet,No,0
CUST-03756,2021-06-02,1614,Premium,107.96,5791.02,3,0.5,10.6,14.7,Month-to-month,Mailed check,Europe,33.0,Female,2,0,0,No,No,1
CUST-08958,2022-10-11,1167,Basic,30.79,1256.94,1,11.7,15.5,22.3,Month-to-month,Bank transfer,Latin America,49.0,Female,1,1,0,No,No,0
CUST-00583,2023-04-24,1001,Premium,91.96,3028.82,2,4.9,16.8,16.0,One year,Electronic check,Asia Pacific,40.0,Male,2,0,0,No,No,1
CUST-06511,2024-10-15,489,Premium,74.71,1122.78,7,15.7,14.7,,Month-to-month,Credit card,Latin America,18.0,Male,2,1,1,No internet,No,1
CUST-09839,2021-01-02,1795,Premium,88.01,5290.16,4,26.8,4.8,13.2,Month-to-month,Electronic check,Europe,36.0,Male,1,0,0,Yes,Yes,1
CUST-07325,2024-08-04,529,Basic,20.17,458.33,2,7.0,9.6,20.4,One year,Mailed check,North America,46.0,Female,1,1,0,Yes,Yes,0
CUST-05984,2022-11-23,1146,Basic,28.93,998.36,3,4.9,1.4,11.0,Month-to-month,Credit card,North America,46.0,Male,1,0,1,No,No,0
CUST-04635,2025-01-19,326,Basic,24.17,166.95,8,1.3,5.8,13.4,Month-to-month,Bank transfer,Asia Pacific,37.0,Non-binary,3,1,0,No,Yes,1
CUST-07583,2023-02-20,1045,Premium,107.38,3815.55,3,21.1,19.6,46.6,Two year,Bank transfer,Europe,35.0,Female,4,0,1,Yes,No,0
CUST-01200,2023-07-12,944,Basic,33.93,976.17,1,6.7,3.6,10.8,Month-to-month,Bank transfer,Europe,44.0,Female,2,0,1,No,No,0
CUST-00093,2025-09-05,96,Basic,36.04,60.88,5,22.5,8.1,36.8,Month-to-month,Credit card,Latin America,48.0,Female,2,0,1,No internet,No internet,1
CUST-02200,2024-02-29,686,Standard,58.28,1396.73,1,0.6,4.8,28.2,Two year,Credit card,Asia Pacific,47.0,Non-binary,3,0,0,No,No,0
CUST-01938,2022-10-03,1200,Premium,110.63,4492.57,0,4.5,3.0,13.2,Month-to-month,Credit card,North America,59.0,Female,2,1,0,Yes,Yes,0
CUST-05559,2023-05-10,966,Premium,101.88,3206.06,3,3.2,8.0,18.9,Two year,Electronic check,North America,37.0,Male,1,1,1,No,No internet,0
CUST-06622,2021-07-08,1643,Premium,100.52,5443.01,1,3.8,7.6,6.2,Month-to-month,Credit card,North America,51.0,Male,1,0,0,No,No,1
CUST-00795,2025-01-13,320,Standard,52.97,535.97,5,15.9,3.7,16.1,One year,Bank transfer,Asia Pacific,41.0,Male,1,1,0,No internet,No,1
CUST-04780,2025-02-27,212,Standard,67.77,555.95,1,5.6,13.6,5.2,Month-to-month,Electronic check,Asia Pacific,31.0,Male,1,0,1,Yes,Yes,0
CUST-04540,2025-05-25,243,Standard,52.95,408.8,3,26.9,23.4,15.2,Two year,Credit card,Asia Pacific,58.0,Male,1,0,1,Yes,No,0
CUST-05113,2024-06-22,556,Basic,23.61,275.11,3,,,43.6,Month-to-month,Mailed check,North America,55.0,Male,2,0,0,No,No,1
CUST-04175,2021-11-05,1512,Premium,93.15,4664.29,1,0.5,5.1,17.3,Month-to-month,Credit card,Europe,61.0,Prefer not to say,4,0,0,No,No,0
CUST-07348,2022-05-05,1298,Premium,98.23,4289.72,1,1.2,38.8,31.1,One year,Electronic check,Asia Pacific,47.0,Female,4,1,0,Yes,No internet,0
CUST-06949,2025-10-22,59,Standard,69.03,116.42,7,9.4,,9.9,Two year,Credit card,North America,55.0,Male,5,0,0,No,Yes,1
CUST-09015,2025-04-20,249,Premium,87.85,733.02,1,0.5,5.4,29.7,Month-to-month,Bank transfer,North America,57.0,Male,1,1,0,No,No,0
CUST-05240,2021-05-02,1730,Standard,57.97,3246.89,1,24.4,7.1,12.1,One year,Credit card,Latin America,31.0,Male,1,1,0,No,No,0
CUST-06051,2023-12-02,802,Basic,32.97,929.0,1,1.8,1.8,11.7,One year,Electronic check,Middle East,39.0,Female,1,0,0,Yes,No,0
CUST-01524,2024-01-14,689,Basic,28.93,773.03,5,5.5,4.1,48.9,Month-to-month,Bank transfer,Europe,53.0,Male,4,1,1,No,No,1
CUST-00312,2022-05-13,1361,Premium,89.57,4076.99,4,12.4,,34.7,Month-to-month,Electronic check,Europe,41.0,Non-binary,3,1,0,No,No,0
CUST-01916,2021-08-23,1575,Standard,59.21,3055.66,2,1.6,6.0,4.8,Month-to-month,Mailed check,Latin America,34.0,Male,3,1,0,No,No internet,0
CUST-04705,2023-03-04,1051,Basic,19.96,663.03,3,26.4,3.2,50.0,Month-to-month,Electronic check,North America,55.0,Male,2,1,0,No,Yes,1
CUST-03533,2021-07-26,1616,Premium,119.31,6418.78,1,25.6,23.4,36.6,Month-to-month,Electronic check,North America,43.0,Male,1,1,1,No internet,Yes,1
CUST-09428,2021-08-13,1583,Standard,60.18,3051.98,2,6.4,4.0,41.3,One year,Electronic check,Europe,,Male,1,0,1,Yes,Yes,0
CUST-07809,2025-03-28,328,Standard,43.52,525.94,2,47.4,3.0,18.1,Month-to-month,Bank transfer,Latin America,64.0,Male,5,0,0,No,No internet,0
CUST-09954,2021-11-02,1492,Enterprise,204.34,10201.07,2,27.1,11.5,34.3,One year,Credit card,Asia Pacific,37.0,Female,3,0,0,No,Yes,0
CUST-04484,2025-06-16,215,Standard,68.69,319.02,4,11.0,10.3,20.3,Month-to-month,Credit card,North America,36.0,Non-binary,3,0,1,No,No,1
CUST-05480,2022-12-06,1154,Basic,14.37,551.08,1,19.0,5.7,16.6,Month-to-month,Electronic check,Asia Pacific,35.0,Female,4,0,0,No,No internet,0
CUST-00322,2022-12-27,1118,Basic,29.75,1079.88,1,14.3,7.3,14.1,One year,Mailed check,Middle East,40.0,Male,1,0,1,No,No,0
CUST-05736,2024-08-18,492,Standard,78.35,1354.49,1,4.1,9.7,,One year,Mailed check,Asia Pacific,62.0,Prefer not to say,2,0,0,No,No,0
CUST-09509,2023-04-22,972,Basic,31.93,1077.63,2,1.8,3.2,7.1,One year,Credit card,Latin America,63.0,Non-binary,3,0,0,No,Yes,0
CUST-02847,2022-08-05,1227,Standard,64.61,2466.98,4,10.7,31.5,25.9,One year,Credit card,North America,50.0,Male,2,1,0,No internet,Yes,0
CUST-05611,2022-11-23,1154,Basic,47.15,1772.83,3,25.0,12.1,25.8,Month-to-month,Credit card,North America,28.0,Male,5,0,1,Yes,No internet,0
CUST-03379,2024-05-25,601,Enterprise,204.38,4053.71,2,29.1,5.1,44.4,Month-to-month,Electronic check,Europe,18.0,Non-binary,2,0,0,No internet,Yes,1
CUST-00089,2023-02-18,1032,Standard,63.34,2193.23,4,8.8,12.2,14.9,Month-to-month,Mailed check,Latin America,18.0,Male,1,0,1,No,Yes,1
CUST-04809,2025-04-29,289,Standard,48.7,522.65,5,11.5,2.0,35.8,Month-to-month,Bank transfer,Europe,40.0,Male,1,1,0,Yes,No internet,1
CUST-06756,2022-08-17,1161,Basic,44.91,1893.29,4,37.6,12.7,30.4,Month-to-month,Credit card,Europe,55.0,Female,1,1,0,No internet,Yes,1
CUST-05437,2022-02-28,1401,Standard,72.42,3447.08,1,1.1,3.7,62.2,One year,Bank transfer,North America,50.0,Male,3,1,0,Yes,No,0
CUST-06509,2024-06-15,528,Standard,64.4,1210.69,2,22.4,4.2,18.9,One year,Credit card,Asia Pacific,42.0,Female,3,1,0,Yes,No,0
CUST-06583,2025-09-29,85,Premium,92.12,300.41,0,16.5,11.1,,Two year,Electronic check,Latin America,36.0,Male,1,0,1,No internet,Yes,0
CUST-01088,2021-07-10,1643,Standard,52.57,2912.93,4,8.0,25.2,8.5,Two year,Credit card,Europe,68.0,Female,4,1,1,Yes,No,1
CUST-02621,2021-04-08,1750,Premium,93.29,5477.23,2,22.8,11.1,39.3,Month-to-month,Mailed check,North America,29.0,Male,3,0,0,Yes,Yes,0
CUST-04723,2022-03-18,1385,Premium,104.0,4911.54,3,3.7,4.4,3.6,Two year,Bank transfer,Europe,47.0,Male,1,1,0,No internet,,0
CUST-07311,2021-03-19,1735,Basic,29.07,1784.1,2,1.5,11.9,77.9,One year,Credit card,Asia Pacific,47.0,Female,4,1,0,No,Yes,0
CUST-07169,2024-05-20,623,Standard,72.49,1483.82,8,2.1,12.1,35.5,Month-to-month,Credit card,North America,31.0,Non-binary,1,0,0,No,Yes,1
CUST-09573,2024-05-08,588,Premium,112.22,2130.51,2,9.3,9.2,,One year,Bank transfer,Asia Pacific,50.0,Male,2,0,0,Yes,No,1
CUST-08286,2025-02-12,351,Standard,58.13,618.44,1,7.8,11.9,17.3,Two year,Credit card,North America,41.0,Male,2,0,0,,No,0
CUST-03291,2025-12-27,47,Standard,71.15,76.45,6,3.2,53.4,5.8,Month-to-month,Credit card,Asia Pacific,55.0,Male,2,1,1,No internet,No,1
CUST-09719,2025-04-27,266,Premium,116.11,1066.45,1,3.3,35.9,34.2,One year,Credit card,Latin America,50.0,Female,2,0,0,Yes,No,0
CUST-00857,2023-02-19,1022,Standard,71.19,2386.38,0,25.7,2.8,18.6,Two year,Credit card,Asia Pacific,29.0,Non-binary,3,1,0,No,Yes,0
CUST-06960,2024-09-19,471,Premium,88.95,1423.43,3,0.5,1.7,5.7,One year,Bank transfer,Europe,46.0,Female,2,1,1,Yes,No,1
CUST-05992,2025-03-17,299,Enterprise,208.26,2114.58,1,0.5,20.4,49.5,Month-to-month,Electronic check,Latin America,43.0,Female,4,1,0,No,Yes,0
CUST-03541,2021-04-10,1736,Premium,102.97,5915.09,7,1.3,3.5,16.6,Month-to-month,Electronic check,North America,38.0,Female,2,1,1,No internet,No,1
CUST-07956,2021-09-08,1638,Premium,101.22,5541.66,1,11.3,6.7,29.8,One year,Bank transfer,Asia Pacific,47.0,Female,1,0,0,No,Yes,0
CUST-09248,2025-03-28,249,Standard,46.11,488.78,4,13.9,11.3,40.9,Month-to-month,Bank transfer,Europe,52.0,Female,1,0,1,Yes,No,1
CUST-06115,2021-07-24,1615,Basic,32.15,1683.83,1,,2.0,26.3,Month-to-month,Mailed check,North America,48.0,Female,4,0,0,Yes,Yes,0
CUST-02589,2024-07-17,508,Premium,88.61,1445.75,2,19.4,0.9,57.8,One year,Bank transfer,Europe,27.0,Prefer not to say,4,1,0,Yes,No,0
CUST-06730,2023-03-06,1085,Premium,103.18,3936.26,4,8.0,6.5,17.2,Month-to-month,Mailed check,North America,71.0,Female,5,0,1,Yes,No,1
CUST-02772,2024-12-24,350,Basic,42.7,414.48,2,19.1,7.0,18.9,Month-to-month,Credit card,Europe,40.0,Male,1,1,1,No,No,0
CUST-00109,2025-02-02,340,Basic,16.73,284.38,0,10.7,26.7,30.8,Month-to-month,Bank transfer,Middle East,50.0,Female,2,0,0,Yes,Yes,0
CUST-09352,2023-08-07,892,Basic,22.35,754.14,3,3.8,4.4,71.2,Two year,Credit card,North America,42.0,Non-binary,2,0,0,No,No,0
CUST-03423,2025-01-08,370,Basic,40.4,586.1,2,,5.2,17.2,One year,Credit card,Asia Pacific,62.0,Male,1,0,0,Yes,No internet,0
CUST-03071,2021-02-04,1753,Basic,30.67,1792.55,2,0.5,5.0,23.7,Month-to-month,Credit card,Asia Pacific,47.0,Non-binary,2,1,0,Yes,No,1
CUST-00933,2025-05-19,183,Basic,35.95,420.39,0,0.9,4.7,4.4,One year,Credit card,Asia Pacific,36.0,Female,1,0,0,No,No,0
